RBD,DV_RBD,NOM_RBD,RBD_A1,RBD_A2,COD_DEPE,COD_DEPE2,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,EFECTIVR,SUPERAR,INICIAR,MEJORAR,INTEGRAR,IGUALDR,CLUSTER,INDICER,SEL2018_25,SEL2018_35,SEL
911,3,ESCUELA LOS TRIGOS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","68,3333333333333",100,"46,5","97,2281734971436",421,"64,2443169827761",2,2,3
914,8,ESCUELA PENA BLANCA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","70,0666666666667",100,"58,6666666666667","92,8953268474929",421,"64,0034240531863",2,2,3
915,6,ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"40,3042851032165","60,7785173665586","84,6333333333333","62,5","73,2","97,5708347157163",422,"63,3841539882841",2,2,3
916,4,ESCUELA BARRAZA BAJO,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"5,87326361639953","60,3823205249941","80,4111111111111",100,"58,75","97,2281734971436",421,"50,2325221211044",2,2,3
917,2,ESCUELA RINCON DE LA CALERA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","68,1",100,"56,6666666666667","90,7289035226675",422,"62,4586593895457",2,2,3
922,9,ESCUELA BASICA LAS NIPAS,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","82,9777777777778",100,"97,5","97,2281734971436",421,"67,6729836494427",2,2,3
923,7,ESCUELA EL MAQUI DE QUILE,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"93,9383376096243","60,7785173665586","67,3777777777778",100,"70,4","92,7818233721696",421,"81,7498375867414",1,2,1
924,5,ESCUELA LOS ACACIOS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"31,9611151946714","60,7785173665586","76,4",100,"62,0833333333333","95,3103543319791",422,"59,5000421043669",2,2,3
925,3,ESCUELA BASICA VILLA LOS QUILES,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"40,0871079845384","60,7785173665586","96,6222222222222",100,"87,4","98,8889016901457",422,"65,773106522081",2,2,3
928,8,ESCUELA BASICA GRANEROS,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","86,6",100,"96,75","97,2239440234923",421,"67,8518864985728",2,2,3
929,6,ESCUELA LOS NOGALES,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"52,7558290557853","65,3399427372158","65,16",100,"45,9166666666667","97,2048246070174",421,"67,4053354639382",2,2,3
931,8,ESCUELA SAN ANTONIO DE PADUA,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"21,95807703153","60,7785173665586","91,0777777777778",100,"83,4","93,3911736896915",422,"57,3231982427013",2,2,3
932,6,ESCUELA UNION CAMPESINA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"55,3087557787082","61,3256323668598","89,15",100,"87,1666666666667","97,1255775975633",422,"70,71037710564",1,2,1
933,4,ESCUELA LAS CRUCES,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","76,2",100,"40,6666666666667",100,422,"64,1843006145588",2,2,3
934,2,ESCUELA BEATRIZ VEGA VEGA,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","81,9222222222222",100,"62,6666666666667","96,161216288381",422,"64,783101531336",2,2,3
935,0,ESCUELA SALALA,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"53,5520510457437","60,7785173665586","71,3333333333333",100,"54,75","92,6736053486082",422,"66,2379369262554",2,1,2
936,9,ESCUELA EL ESPINAL,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","75,8125",100,83,"97,2281734971436",422,"65,6679154505971",2,2,3
937,7,ESCUELA ALCONES BAJOS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"41,3377386707755","54,6578014414032","73,61",100,"70,3333333333333","95,9665275656175",422,"61,6450504428824",2,2,3
939,3,ESCUELA ALMENDRO DE QUILE,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988",0,100,0,"97,2281734971436",422,"56,9691654505971",2,2,3
940,7,ESCUELA SAN PEDRO,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","72,7","87,5","51,6666666666667","92,8953268474929",421,"63,5614240531863",2,2,3
943,1,ESCUELA PADRE PABLO DIEHL HARTMAN,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"40,9757485804544","60,7785173665586","74,0222222222222",100,"60,5","97,2281734971436",422,"63,0355433401094",2,2,3
945,8,ESCUELA SOL NACIENTE,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"54,0245086808073","60,7125491630988","74,9222222222222",100,"38,4","97,6864790371219",422,"66,8949406990665",2,1,2
946,6,ESCUELA TERESITA DE LOS ANDES,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"47,8420930167832","64,2360073853679","81,21",100,"42,6666666666667","94,4883287975003",422,"65,4810221528962",2,2,3
947,4,ESCUELA AURORA DE CHILE,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"44,2819385353754","61,8799589612278","74,35",100,"54,8333333333333","95,6344161831964",421,"63,9529439942025",2,2,3
948,2,ESCUELA BASICA LAS AGUILAS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","75,4",100,30,"95,0617501723182",422,"62,5165523191355",2,2,3
949,0,ESCUELA EL DURAZNO DE QUILE,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988",0,100,0,"95,112788049778",422,"56,5037806521766",2,2,3
950,4,ESCUELA LA CEBADAS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"29,7790347910714","60,7785173665586","63,4666666666667","87,5","41,25","92,7599253896913",421,"56,0639113210649",2,2,3
951,2,ESCUELA LA CALERA DE SAN JULIAN,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","57,1",100,56,"97,2281734971436",421,"64,0453169827761",2,2,3
953,9,ESCUELA PATRICIO ZEBALLOS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"37,7186855849694","61,3256323668598","89,5222222222222",100,87,"95,3756745258057",422,"63,83107245817",2,2,3
954,7,ESCUELA EL AJIAL DE QUILE,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"46,019879712912","60,7125491630988","71,23",100,"27,8","97,4062618011975",422,"63,1200468557086",2,2,3
955,5,ESCUELA VILLA LOS CORRALES,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","87,5333333333333",100,"55,6666666666667","98,7001460051048",422,"65,3283327356819",2,2,3
956,3,ESCUELA PORTEZUELOS BLANCOS,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","78,9555555555556",100,"68,6666666666667","99,3763390368573",422,"65,6124285360007",2,2,3
957,1,ESCUELA EL CIENAGO,,,2,1,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"62,3098405940941","60,3823205249941","89,6111111111111",100,"73,6","99,4802825307144",421,"72,904019590237",1,2,1
959,8,COLEGIO PARTICULAR SALI HOCHSCHILD,,,3,2,4,43,4304,PUNITAQUI,42,LIMARÍ,1,"48,5208390967235","62,7842246511253","83,31",100,"87,5","92,3569601787733",412,"67,2244246074329",2,1,2
960,1,ESCUELA PARTICULAR EL LLANITO,,,3,2,4,43,4304,PUNITAQUI,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","71,6222222222222",100,"62,3333333333333","97,2281734971436",422,"64,3831654505971",2,2,3
962,8,ESCUELA ALGARROBO DE HORNILLOS,,,2,1,4,43,4301,OVALLE,42,LIMARÍ,2,"44,8093338258319","60,7125491630988","61,4777777777778",100,"56,6666666666667","93,9785385099056",422,"62,7762457534047",2,2,3
963,6,ESCUELA PARTICULAR EL TENIENTE,,,3,2,4,43,4301,OVALLE,42,LIMARÍ,2,"47,3569434227192","60,3823205249941","58,1444444444444",100,"61,5","95,6033560035246",421,"64,0255238008465",2,2,3
964,4,ESCUELA BASICA MUNICIPAL DE ADULTOS,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"45,5989910902011","62,0070459489528","94,01",75,"72,5","82,5632957468152",432,"63,1631246333805",2,2,3
967,9,LICEO DOMINGO ORTIZ DE ROZAS,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"50,6290255442581","62,5665691222608",100,100,"93,3333333333333","92,8352738708872",432,"69,3418057238704",2,1,2
968,7,LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"34,3169216441094","62,5665691222608","91,7818181818182","62,5","52,3333333333334","92,2470968572753",432,"59,8838374287298",2,2,3
969,5,ESCUELA BASICA VALLE DEL CHOAPA,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"44,7814475677904","60,7785173665586","97,64",100,"80,4166666666667","96,2306372543368",412,"66,6370939920063",2,2,3
970,9,ESCUELA JUAN CARRASCO RISCO,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"43,7469766917902","62,2868419461857",0,"87,5",0,"94,779973161863",412,"56,2282912165042",2,2,3
971,7,ESCUELA BASICA SAN RAFAEL DE ROZAS,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"51,1734891786587","60,7785173665586","93,13",100,"86,6666666666667","93,841910521176",412,"68,5185295067322",1,2,1
972,5,ESCUELA BASICA JORGE ARACENA RAMOS,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"47,5676710765831","60,7785173665586",0,100,0,"96,4865010192845",412,"57,8450533852148",2,2,3
973,3,ESCUELA BASICA CLEMENCIA VILLARROEL,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"59,6777990591144","60,7785173665586","98,6111111111111",100,"87,6","97,5458062313689",421,"72,8555145520766",1,2,1
974,1,ESCUELA BASICA CAMILO HENRIQUEZ,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"25,2131083134764","60,7785173665586","98,5555555555555",100,94,"97,3936966543432",422,"60,3867815359115",2,2,3
976,8,ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"37,2551855642983","60,7785173665586",0,75,0,"93,7724597810771",422,"52,9323446732638",2,2,3
977,6,ESCUELA BASICA GRACIELA DIAZ ALLENDE,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"34,0070094404192","60,7785173665586","84,0444444444444","62,5","47,8","95,2656409357955",421,"59,2416860281332",2,2,3
978,4,ESCUELA BASICA MATANCILLA,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"57,1647737480827","60,7785173665586",0,100,0,"95,957787747151",421,"61,2796644538002",2,2,3
981,4,ESCUELA BASICA CHOAPA LINDO,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"19,9819102253614","60,7785173665586",0,100,0,"95,6421727891751",422,"47,4525696596387",2,2,3
982,2,ESCUELA BASICA VILLA LOS NARANJOS,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,1,"38,4593251075759","61,6725432444097","97,32","87,5","77,5","96,5816979582492",432,"64,2104359490526",2,2,3
984,9,ESCUELA BASICA TUNGA SUR,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","69,7111111111111",100,38,"95,9283195022484",422,"62,7658642383868",2,2,3
985,7,ESCUELA BASICA ASIENTO VIEJO,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"39,7821874375868","60,7785173665586","87,6555555555556",100,"60,25","96,8345874304242",422,"63,3128367825702",2,2,3
986,5,ESCUELA BASICA LAS CHINCHILLAS DE COCOU,,,2,1,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","73,5333333333333",100,66,"90,5500715236508",422,"63,2119830164287",2,2,3
987,3,COLEGIO SANTA TERESA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,1,"57,5719166045965","62,3024343286851","90,88",100,64,"96,1151500984943",431,"70,5444237774013",2,1,2
988,1,LICEO PARTICULAR LUIS ALBERTO VERA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,1,"41,2319485310491","62,5665691222608","76,4454545454545",75,"53,0833333333333","93,7734687322385",432,"62,1455173712076",2,2,3
990,3,ESCUELA PARTICULAR LAS CANAS,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"43,953192213636","61,3256323668598","96,39","87,5","93,3333333333333","96,8232380099009",421,"66,9350372106109",2,2,3
991,1,ESCUELA PARTICULAR QUEBRADA EL PERAL,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,"87,5",0,"97,2281734971436",422,"56,7191654505971",2,2,3
993,8,ESCUELA PARTICULAR CANELILLO ALTO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"35,6159963777324","60,7785173665586","81,8777777777778",100,"89,5","90,0452886460744",422,"61,3935336912004",2,2,3
994,6,ESCUELA PARTICULAR RINCON DEL ROMERO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"90,7289035226675",422,"55,5393260562123",2,2,3
995,4,ESCUELA PARTICULAR CAREN,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"42,1033979922708","60,7785173665586",0,"87,5",0,"95,5770716964117",422,"55,3731978929872",2,2,3
996,2,ESCUELA PARTICULAR EL LANCO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"47,3569434227192","60,3823205249941",0,100,0,"97,2281734971436",421,"57,8193169827761",2,2,3
997,0,ESCUELA PARTICULAR QUEBRADA DE CARCAMO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"97,2281734971436",422,"56,9691654505971",2,2,3
998,9,ESCUELA PARTICULAR ILTA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"47,3569434227192","60,3823205249941","77,1888888888889",100,"53,3333333333333","93,5143049403001",421,"64,3002659002705",2,2,3
999,7,ESCUELA PARTICULAR 18 DE SEPTIEMBRE,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,"87,5",0,"97,2281734971436",422,"56,7191654505971",2,2,3
1000,6,ESCUELA PARTICULAR SAN ENRIQUE,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"56,224081938168","60,7125491630988","73,3666666666667",100,42,"97,2281734971436",422,"67,6946222521614",1,2,1
1001,4,ESCUELA PARTICULAR HERMINIA RAMOS,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"75,3713933234594","60,7125491630988","67,1444444444444",75,"60,75","91,2525833781752",422,"73,5286643052129",1,2,1
1002,2,ESCUELA PARTICULAR EL SOCAVON,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"85,4887512226246",422,"54,3864925502029",2,2,3
1003,0,ESCUELA PARTICULAR SAN ROMUALDO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"97,2281734971436",422,"56,9691654505971",2,2,3
1004,9,ESCUELA PARTICULAR LA CAPILLA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","65,2888888888889",100,"59,3333333333333","84,2296335481915",422,"60,9934866618276",2,2,3
1005,7,ESCUELA PARTICULAR RINCON DE TUNGA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","78,3333333333333",100,"56,6666666666667","93,6710933971644",422,"63,719941161935",2,2,3
1006,5,ESCUELA MANUEL JOSE IRARRAZAVAL,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"34,8098789118764","55,9231968656282","76,9666666666667","87,5","93,6","94,2207191200113",421,"60,3147085261727",2,2,3
1007,3,ESCUELA PARTICULAR CANAS DE MICHIO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","64,4666666666667",100,"51,3333333333333","91,071385407374",422,"62,0493387375144",2,2,3
1008,1,ESCUELA PARTICULAR QUILLAICILLO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","84,8888888888889",100,"84,3333333333333","97,2281734971436",422,"66,2791654505971",2,1,2
1010,3,ESCUELA PARTICULAR CUYUNTAGUA,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","73,7888888888889",75,"57,6666666666667","94,6284655073532",422,"63,2078963595098",2,2,3
1011,1,ESCUELA PARTICULAR MACUCO,,,3,2,4,42,4201,ILLAPEL,43,CHOAPA,2,"44,8093338258319","60,7125491630988","81,8777777777778",75,"89,3333333333333","86,834487609601",422,"63,561887888671",2,2,3
1013,8,LICEO DE SALAMANCA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,1,"37,725282528653","60,0824119523702","91,11",100,"63,75","92,4105732549203",432,"61,7658559983477",2,2,3
1014,6,ESCUELA MATILDE SALAMANCA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,1,"43,6138492473533","62,3271178877836","97,32",100,"64,4166666666667","94,9758875048343",412,"65,543445814497",2,2,3
1015,4,ESCUELA BASICA DIAGUITAS DE CHALINGA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,1,"50,5994743820836","60,7785173665586","97,48",100,"92,0833333333333","96,5037191430783",412,"69,4235752621512",1,2,1
1016,2,ESCUELA TRANQUILLA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"39,7049834119516","61,3256323668598","83,2333333333333",100,"94,6","98,875443595618",421,"65,3386185161788",2,2,3
1017,0,ESCUELA BASICA BERTA HIDALGO BARAHONA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"42,9488753758568","66,073629045805",0,100,0,"94,629942435906",422,"57,2102873577917",2,2,3
1018,9,ESCUELA EL TAMBO,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"52,3075768321158","63,8636123390143","96,1",100,"51,8","94,2538202310221",422,"68,3274553336317",1,2,1
1019,7,ESCUELA BASICA CHILLEPIN,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"57,1171156898475","71,5129896018384","94,26",100,"90,5833333333333","97,7549830683389",421,"74,8478328354596",1,2,1
1020,0,ESCUELA BASICA GUISELA GAMBOA SALINAS,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"51,2761994424786","57,4634714314537","98,0111111111111",100,"85,4","97,7128846069791",421,"68,7094670747262",2,2,3
1021,9,ESCUELA ZAPALLAR,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"63,6524844917135","60,7125491630988",0,100,0,"94,6874019971584",422,"63,3821614669765",2,2,3
1022,7,ESCUELA COIRON,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"47,3692186083544","61,3256323668598","81,4666666666667",75,"79,8","95,9150942435794",421,"66,1771086813993",2,2,3
1027,8,ESCUELA BASICA QUELEN BAJO,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"55,394414955429","60,7785173665586","79,5555555555556",100,"83,8","96,6091954043363",421,"69,7312747184325",2,1,2
1030,8,ESC.BASICA GUILLERMO BARRIOS VARGAS,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"44,1988901514799","60,7125491630988",0,100,0,"90,5924961537603",422,"55,2834522755425",2,2,3
1031,6,ESCUELA BASICA JULIO ECHAVARRIA,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"45,4766311283705","36,3592981438081","86,7",100,"90,4","97,8834058132006",421,"60,2633062766675",2,2,3
1032,4,ESCUELA BASICA SAN AGUSTIN,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"48,337108721059","60,7785173665586","75,6444444444444",100,"70,2","94,8201825704662",421,"65,8118219215975",2,2,3
1033,2,ESCUELA BASICA PANGUESILLO,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"45,6684643349181","66,398551885057","74,4",100,"69,8","96,1501770909597",421,"66,5959652917468",2,2,3
1034,0,ESCUELA LOS CORRALES,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"55,4046346936396","71,4034249641909","60,3222222222222",100,"45,2","94,7438510974797",421,"69,215654401399",2,1,2
1036,7,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,1,"49,9062341673064","60,9523556335661","99,09",100,"97,0833333333333","95,3242090121082",431,"69,3028588686324",2,2,3
1037,5,ESCUELA PARTICULAR HUANQUE,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"95,3712392187219",422,"56,5606399093443",2,2,3
1038,3,ESCUELA PARTICULAR EL PALQUIAL,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"41,680598259657","60,3823205249941",0,"87,5",0,"88,0500716766069",421,"53,449886871925",2,2,3
1040,5,ESCUELA PARTICULAR LAS JARILLAS,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"57,1785829486093","60,7785173665586",0,100,0,"96,2282858087626",422,"61,3442834315496",2,2,3
1041,3,ESCUELA PARTICULAR CAJON DE QUELEN,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"41,3479335641209","60,7785173665586","85,9444444444444",100,99,"95,9671735450232",422,"65,5361651279329",2,2,3
1042,1,ESCUELA MUNICIPAL COLLIGUAY,,,2,1,4,42,4204,SALAMANCA,43,CHOAPA,2,"56,0815188476976","60,7785173665586",0,100,0,"95,4556453222865",421,"60,7683888071876",2,2,3
1044,8,ESCUELA PARTICULAR MANQUEHUA,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"61,1128360505523","60,7785173665586",0,100,0,"97,2281734971436",421,"63,0199323707123",2,2,3
1045,6,ESCUELA PARTICULAR PUNTA NUEVA,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"55,4358336575513","60,7785173665586","84,8888888888889",100,"93,25","97,2281734971436",421,"70,6752748186353",1,2,1
1046,4,ESCUELA PARTICULAR PLANTA PELADEROS,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"74,463531833139","60,7785173665586","82,3777777777778",100,"89,5","92,0547317951926",421,"76,2391993025069",1,2,1
1047,2,ESCUELA PARTICULAR VALLE CAMISAS,,,3,2,4,42,4204,SALAMANCA,43,CHOAPA,2,"34,1596028369562","60,3823205249941",0,"87,5",0,"94,4951471489024",421,"52,0850351694307",2,2,3
1048,0,LICEO NICOLAS FEDERICO LOHSE VARGAS,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,1,"38,6762460823778","64,846435058524","96,2454545454545","87,5","81,8333333333333","91,4827909882144",432,"64,2098208236676",2,2,3
1049,9,COLEGIO DIEGO DE ALMAGRO,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,1,"36,1779986119235","59,5014330557155",0,100,0,"95,5295466185675",412,"53,0627609980969",2,2,3
1050,2,ESCUELA BASICA ERCOLE BENCINI,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,1,"53,3717262623813","63,533873638245","91,02","87,5","62,8333333333333","96,9707603714945",412,"69,2234572841852",1,2,1
1051,0,ESCUELA BASICA TERESA CANNON DE B.,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"39,4366834386732","57,9906823676847","98,28",100,"84,75","97,2871800405542",421,"64,3664435441827",2,2,3
1052,9,ESCUELA BASICA PABLO BARRIOLHET,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"47,5355416723401","63,7258946183655","97,71",100,"99,1666666666667","98,2520418344737",422,"69,8677834488257",1,2,1
1053,7,ESCUELA BASICA FORJADORES DE CHILE,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"61,3943778138639","60,7785173665586","84,8777777777778",75,"65,4","96,2294907705361",421,"70,7670592899507",1,2,1
1055,3,ESCUELA LOS MAQUIS,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"43,8358284864381","60,7785173665586",0,75,0,"97,2940376080173",422,"56,1419296763823",2,2,3
1059,6,ESCUELA CLARA VIAL ORREGO,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"40,5514896148122","63,4518524749731","94,87",100,"64,8333333333333","97,9454276983082",421,"65,2524306107674",2,2,3
1061,8,ESCUELA TILAMA,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"53,7821836224529","60,3823205249941",0,100,0,"95,0910576911896",421,"59,7264903793676",2,2,3
1062,6,ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"47,3569434227192","60,3823205249941",0,100,0,"97,2281734971436",421,"57,8193169827761",2,2,3
1063,4,ESCUELA,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"60,5473638737124","60,7785173665586","86,0111111111111",100,"59,5","92,8272953897988",422,"69,9781811483324",1,2,1
1064,2,ESCUELA BASICA EL QUELON,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"97,2281734971436",422,"56,9691654505971",2,2,3
1065,0,ESCUELA BASICA EL MANZANO,,,2,1,4,42,4203,LOS VILOS,43,CHOAPA,2,"47,3569434227192","60,3823205249941",0,100,0,"97,2281734971436",421,"57,8193169827761",2,2,3
1066,9,ESCUELA PARTICULAR DIVINA PROVIDENCIA,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,1,"47,2618801917003","61,1795467180807","95,58",100,"81,6666666666667","97,7361605268983",412,"67,9372574012426",2,1,2
1068,5,ESCUELA PARTICULAR CULIMO,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"47,3569434227192","60,3823205249941","84,8888888888889",100,"96,3333333333333","97,2281734971436",421,"67,7293169827761",2,2,3
1069,3,ESCUELA PARTICULAR MINA LAS VACAS,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"47,3569434227192","60,3823205249941","81,8777777777778",100,"89,3333333333333","97,2281734971436",421,"67,1986503161094",2,2,3
1070,7,ESCUELA PARTICULAR PUPIO,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"97,2281734971436",422,"56,9691654505971",2,2,3
1071,5,ESCUELA PARTICULAR EL ROMERO,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"36,0486431300976","60,7125491630988","84,8888888888889",100,"97,25","97,2281734971436",422,"63,6835432265087",2,2,3
1072,3,ESCUELA PARTICULAR INFIERNILLO,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"40,779143734138","60,7785173665586","85,8444444444444",100,92,"95,1339642831457",422,"64,7864068532262",2,2,3
1073,1,ESCUELA PARTICULAR EL RINCON,,,3,2,4,42,4203,LOS VILOS,43,CHOAPA,2,"44,8093338258319","60,7125491630988",0,100,0,"68,6106563731209",422,"50,6733116833121",2,2,3
